apBusinessGroupName,apEnvName,harnProject,apiName,applicationName,clusterName,apiId,fgwInstanceName,apiSpecAssetVersion,apiSpecAssetId,apiLabel,api_label_fgw,dnsGlobal,dnsLocal,implHost,implProtocol,implPort,implPath,impl_tls_secret_group,impl_tls_context,impl_resp_timeout
Sales,Dev,,ojct-system-proxy-dev-v1,ojct-system-proxy-dev-v1,rtf-api-ocp-np-b,19318333,fgw-sales-dev-b-large-1,v1,ojct-system-proxy,ojct-system-proxy-dev-b,ojct-system-proxy-fgw-dev-b,https://ojct-system-proxy-dev-v1.api-np-c.regionsapps.com,https://ojct-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,ojd1-system-proxy-dev-v1,ojd1-system-proxy-dev-v1,rtf-api-ocp-np-b,19318335,fgw-sales-dev-b-large-1,v1,ojd1-system-proxy,ojd1-system-proxy-dev-b,ojd1-system-proxy-fgw-dev-b,https://ojd1-system-proxy-dev-v1.api-np-c.regionsapps.com,https://ojd1-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,oj17-system-proxy-dev-v1,oj17-system-proxy-dev-v1,rtf-api-ocp-np-b,19318336,fgw-sales-dev-b-large-1,v1,oj17-system-proxy,oj17-system-proxy-dev-b,oj17-system-proxy-fgw-dev-b,https://oj17-system-proxy-dev-v1.api-np-c.regionsapps.com,https://oj17-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,bp9l-system-proxy-dev-v1,bp9l-system-proxy-dev-v1,rtf-api-ocp-np-b,19320979,fgw-sales-dev-b-large-1,v1,bp9l-system-proxy,bp9l-system-proxy-dev-b,bp9l-system-proxy-fgw-dev-b,https://bp9l-system-proxy-dev-v1.api-np-c.regionsapps.com,https://bp9l-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16167,/,tls-secret-group,tls-context,30000
Sales,Dev,,oj19-system-proxy-dev-v1,oj19-system-proxy-dev-v1,rtf-api-ocp-np-b,19320992,fgw-sales-dev-b-large-1,v1,oj19-system-proxy,oj19-system-proxy-dev-b,oj19-system-proxy-fgw-dev-b,https://oj19-system-proxy-dev-v1.api-np-c.regionsapps.com,https://oj19-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,ivul-system-proxy-dev-v1,ivul-system-proxy-dev-v1,rtf-api-ocp-np-b,19320991,fgw-sales-dev-b-large-1,v1,ivul-system-proxy,ivul-system-proxy-dev-b,ivul-system-proxy-fgw-dev-b,https://ivul-system-proxy-dev-v1.api-np-c.regionsapps.com,https://ivul-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16107,/,tls-secret-group,tls-context,30000
Sales,Dev,,bphl-system-proxy-dev-v1,bphl-system-proxy-dev-v1,rtf-api-ocp-np-b,19320994,fgw-sales-dev-b-large-1,v1,bphl-system-proxy,bphl-system-proxy-dev-b,bphl-system-proxy-fgw-dev-b,https://bphl-system-proxy-dev-v1.api-np-c.regionsapps.com,https://bphl-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16167,/,tls-secret-group,tls-context,30000
Sales,Dev,,oj21-system-proxy-dev-v1,oj21-system-proxy-dev-v1,rtf-api-ocp-np-b,19320996,fgw-sales-dev-b-large-1,v1,oj21-system-proxy,oj21-system-proxy-dev-b,oj21-system-proxy-fgw-dev-b,https://oj21-system-proxy-dev-v1.api-np-c.regionsapps.com,https://oj21-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,bpal-system-proxy-dev-v1,bpal-system-proxy-dev-v1,rtf-api-ocp-np-b,19321544,fgw-sales-dev-b-large-1,v1,bpal-system-proxy,bpal-system-proxy-dev-b,bpal-system-proxy-fgw-dev-b,https://bpal-system-proxy-dev-v1.api-np-c.regionsapps.com,https://bpal-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16167,/,tls-secret-group,tls-context,30000
Sales,Dev,,bprl-system-proxy-dev-v1,bprl-system-proxy-dev-v1,rtf-api-ocp-np-b,19321545,fgw-sales-dev-b-large-1,v1,bprl-system-proxy,bprl-system-proxy-dev-b,bprl-system-proxy-fgw-dev-b,https://bprl-system-proxy-dev-v1.api-np-c.regionsapps.com,https://bprl-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16167,/,tls-secret-group,tls-context,30000
Sales,Dev,,bpyl-system-proxy-dev-v1,bpyl-system-proxy-dev-v1,rtf-api-ocp-np-b,19321546,fgw-sales-dev-b-large-1,v1,bpyl-system-proxy,bpyl-system-proxy-dev-b,bpyl-system-proxy-fgw-dev-b,https://bpyl-system-proxy-dev-v1.api-np-c.regionsapps.com,https://bpyl-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16167,/,tls-secret-group,tls-context,30000
Sales,Dev,,bpsl-system-proxy-dev-v1,bpsl-system-proxy-dev-v1,rtf-api-ocp-np-b,19324019,fgw-sales-dev-b-large-1,v1,bpsl-system-proxy,bpsl-system-proxy-dev-b,bpsl-system-proxy-fgw-dev-b,https://bpsl-system-proxy-dev-v1.api-np-c.regionsapps.com,https://bpsl-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16167,/,tls-secret-group,tls-context,30000
Sales,Dev,,bp0l-system-proxy-dev-v1,bp0l-system-proxy-dev-v1,rtf-api-ocp-np-b,19324147,fgw-sales-dev-b-large-1,v1,bp0l-system-proxy,bp0l-system-proxy-dev-b,bp0l-system-proxy-fgw-dev-b,https://bp0l-system-proxy-dev-v1.api-np-c.regionsapps.com,https://bp0l-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16167,/,tls-secret-group,tls-context,30000
Sales,Dev,,bpll-system-proxy-dev-v1,bpll-system-proxy-dev-v1,rtf-api-ocp-np-b,19324184,fgw-sales-dev-b-large-1,v1,bpll-system-proxy,bpll-system-proxy-dev-b,bpll-system-proxy-fgw-dev-b,https://bpll-system-proxy-dev-v1.api-np-c.regionsapps.com,https://bpll-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16167,/,tls-secret-group,tls-context,30000
Sales,Dev,,bpel-system-proxy-dev-v1,bpel-system-proxy-dev-v1,rtf-api-ocp-np-b,19324203,fgw-sales-dev-b-large-1,v1,bpel-system-proxy,bpel-system-proxy-dev-b,bpel-system-proxy-fgw-dev-b,https://bpel-system-proxy-dev-v1.api-np-c.regionsapps.com,https://bpel-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16167,/,tls-secret-group,tls-context,30000
Sales,Dev,,bpul-system-proxy-dev-v1,bpul-system-proxy-dev-v1,rtf-api-ocp-np-b,19324202,fgw-sales-dev-b-large-1,v1,bpul-system-proxy,bpul-system-proxy-dev-b,bpul-system-proxy-fgw-dev-b,https://bpul-system-proxy-dev-v1.api-np-c.regionsapps.com,https://bpul-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16167,/,tls-secret-group,tls-context,30000
Sales,Dev,,bpx2-system-proxy-dev-v1,bpx2-system-proxy-dev-v1,rtf-api-ocp-np-b,19324204,fgw-sales-dev-b-large-1,v1,bpx2-system-proxy,bpx2-system-proxy-dev-b,bpx2-system-proxy-fgw-dev-b,https://bpx2-system-proxy-dev-v1.api-np-c.regionsapps.com,https://bpx2-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16167,/,tls-secret-group,tls-context,30000
Sales,Dev,,bps4-system-proxy-dev-v1,bps4-system-proxy-dev-v1,rtf-api-ocp-np-b,19324373,fgw-sales-dev-b-large-1,v1,bps4-system-proxy,bps4-system-proxy-dev-b,bps4-system-proxy-fgw-dev-b,https://bps4-system-proxy-dev-v1.api-np-c.regionsapps.com,https://bps4-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16167,/,tls-secret-group,tls-context,30000
Sales,Dev,,oja3-system-proxy-dev-v1,oja3-system-proxy-dev-v1,rtf-api-ocp-np-b,19329994,fgw-sales-dev-b-large-1,v1,oja3-system-proxy,oja3-system-proxy-dev-b,oja3-system-proxy-fgw-dev-b,https://oja3-system-proxy-dev-v1.api-np-c.regionsapps.com,https://oja3-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,oj91-system-proxy-dev-v1,oj91-system-proxy-dev-v1,rtf-api-ocp-np-b,19329995,fgw-sales-dev-b-large-1,v1,oj91-system-proxy,oj91-system-proxy-dev-b,oj91-system-proxy-fgw-dev-b,https://oj91-system-proxy-dev-v1.api-np-c.regionsapps.com,https://oj91-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,oj89-system-proxy-dev-v1,oj89-system-proxy-dev-v1,rtf-api-ocp-np-b,19329996,fgw-sales-dev-b-large-1,v1,oj89-system-proxy,oj89-system-proxy-dev-b,oj89-system-proxy-fgw-dev-b,https://oj89-system-proxy-dev-v1.api-np-c.regionsapps.com,https://oj89-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,oj93-system-proxy-dev-v1,oj93-system-proxy-dev-v1,rtf-api-ocp-np-b,19329997,fgw-sales-dev-b-large-1,v1,oj93-system-proxy,oj93-system-proxy-dev-b,oj93-system-proxy-fgw-dev-b,https://oj93-system-proxy-dev-v1.api-np-c.regionsapps.com,https://oj93-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,oj97-system-proxy-dev-v1,oj97-system-proxy-dev-v1,rtf-api-ocp-np-b,19329999,fgw-sales-dev-b-large-1,v1,oj97-system-proxy,oj97-system-proxy-dev-b,oj97-system-proxy-fgw-dev-b,https://oj97-system-proxy-dev-v1.api-np-c.regionsapps.com,https://oj97-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,bpwl-system-proxy-dev-v1,bpwl-system-proxy-dev-v1,rtf-api-ocp-np-b,19330220,fgw-sales-dev-b-large-1,v1,bpwl-system-proxy,bpwl-system-proxy-dev-b,bpwl-system-proxy-fgw-dev-b,https://bpwl-system-proxy-dev-v1.api-np-c.regionsapps.com,https://bpwl-system-proxy-dev-v1.api-np-b.regionsapps.com/,devl.rgbk.com,https,16167,/,tls-secret-group,tls-context,30000
Sales,Dev,,oj87-system-proxy-dev-v1,oj87-system-proxy-dev-v1,rtf-api-ocp-np-b,19330387,fgw-sales-dev-b-large-1,v1,oj87-system-proxy,oj87-system-proxy-dev-b,oj87-system-proxy-fgw-dev-b,https://oj87-system-proxy-dev-v1.api-np-c.regionsapps.com,https://oj87-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,oj9x-system-proxy-dev-v1,oj9x-system-proxy-dev-v1,rtf-api-ocp-np-b,19330389,fgw-sales-dev-b-large-1,v1,oj9x-system-proxy,oj9x-system-proxy-dev-b,oj9x-system-proxy-fgw-dev-b,https://oj9x-system-proxy-dev-v1.api-np-c.regionsapps.com,https://oj9x-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,ojdy-system-proxy-dev-v1,ojdy-system-proxy-dev-v1,rtf-api-ocp-np-b,19330390,fgw-sales-dev-b-large-1,v1,ojdy-system-proxy,ojdy-system-proxy-dev-b,ojdy-system-proxy-fgw-dev-b,https://ojdy-system-proxy-dev-v1.api-np-c.regionsapps.com,https://ojdy-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,oj9c-system-proxy-dev-v1,oj9c-system-proxy-dev-v1,rtf-api-ocp-np-b,19330391,fgw-sales-dev-b-large-1,v1,oj9c-system-proxy,oj9c-system-proxy-dev-b,oj9c-system-proxy-fgw-dev-b,https://oj9c-system-proxy-dev-v1.api-np-c.regionsapps.com,https://oj9c-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,ojc2-system-proxy-dev-v1,ojc2-system-proxy-dev-v1,rtf-api-ocp-np-b,19330392,fgw-sales-dev-b-large-1,v1,ojc2-system-proxy,ojc2-system-proxy-dev-b,ojc2-system-proxy-fgw-dev-b,https://ojc2-system-proxy-dev-v1.api-np-c.regionsapps.com,https://ojc2-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,bpy1-system-proxy-dev-v1,bpy1-system-proxy-dev-v1,rtf-api-ocp-np-b,19330579,fgw-sales-dev-b-large-1,v1,bpy1-system-proxy,bpy1-system-proxy-dev-b,bpy1-system-proxy-fgw-dev-b,https://bpy1-system-proxy-dev-v1.api-np-c.regionsapps.com,https://bpy1-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16167,/,tls-secret-group,tls-context,30000
Sales,Dev,,bpr1-system-proxy-dev-v1,bpr1-system-proxy-dev-v1,rtf-api-ocp-np-b,19330583,fgw-sales-dev-b-large-1,v1,bpr1-system-proxy,bpr1-system-proxy-dev-b,bpr1-system-proxy-fgw-dev-b,https://bpr1-system-proxy-dev-v1.api-np-c.regionsapps.com,https://bpr1-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16167,/,tls-secret-group,tls-context,30000
Sales,Dev,,bpy5-system-proxy-dev-v1,bpy5-system-proxy-dev-v1,rtf-api-ocp-np-b,19330616,fgw-sales-dev-b-large-1,v1,bpy5-system-proxy,bpy5-system-proxy-dev-b,bpy5-system-proxy-fgw-dev-b,https://bpy5-system-proxy-dev-v1.api-np-c.regionsapps.com,https://bpy5-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16167,/,tls-secret-group,tls-context,30000
Sales,Dev,,oj85-system-proxy-dev-v1,oj85-system-proxy-dev-v1,rtf-api-ocp-np-b,19330738,fgw-sales-dev-b-large-1,v1,oj85-system-proxy,oj85-system-proxy-dev-b,oj85-system-proxy-fgw-dev-b,https://oj85-system-proxy-dev-v1.api-np-c.regionsapps.com,https://oj85-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,oj27-system-proxy-dev-v1,oj27-system-proxy-dev-v1,rtf-api-ocp-np-b,19330740,fgw-sales-dev-b-large-1,v1,oj27-system-proxy,oj27-system-proxy-dev-b,oj27-system-proxy-fgw-dev-b,https://oj27-system-proxy-dev-v1.api-np-c.regionsapps.com,https://oj27-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,ojaw-system-proxy-dev-v1,ojaw-system-proxy-dev-v1,rtf-api-ocp-np-b,19330744,fgw-sales-dev-b-large-1,v1,ojaw-system-proxy,ojaw-system-proxy-dev-b,ojaw-system-proxy-fgw-dev-b,https://ojaw-system-proxy-dev-v1.api-np-c.regionsapps.com,https://ojaw-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,ojc4-system-proxy-dev-v1,ojc4-system-proxy-dev-v1,rtf-api-ocp-np-b,19330746,fgw-sales-dev-b-large-1,v1,ojc4-system-proxy,ojc4-system-proxy-dev-b,ojc4-system-proxy-fgw-dev-b,https://ojc4-system-proxy-dev-v1.api-np-c.regionsapps.com,https://ojc4-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,ojd7-system-proxy-dev-v1,ojd7-system-proxy-dev-v1,rtf-api-ocp-np-b,19330747,fgw-sales-dev-b-large-1,v1,ojd7-system-proxy,ojd7-system-proxy-dev-b,ojd7-system-proxy-fgw-dev-b,https://ojd7-system-proxy-dev-v1.api-np-c.regionsapps.com,https://ojd7-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,oh76-system-proxy-dev-v1,oh76-system-proxy-dev-v1,rtf-api-ocp-np-b,19332454,fgw-sales-dev-b-large-1,v1,oh76-system-proxy,oh76-system-proxy-dev-b,oh76-system-proxy-fgw-dev-b,https://oh76-system-proxy-dev-v1.api-np-c.regionsapps.com,https://oh76-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,ojc6-system-proxy-dev-v1,ojc6-system-proxy-dev-v1,rtf-api-ocp-np-b,19332452,fgw-sales-dev-b-large-1,v1,ojc6-system-proxy,ojc6-system-proxy-dev-b,ojc6-system-proxy-fgw-dev-b,https://ojc6-system-proxy-dev-v1.api-np-c.regionsapps.com,https://ojc6-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,oh62-system-proxy-dev-v1,oh62-system-proxy-dev-v1,rtf-api-ocp-np-b,19332456,fgw-sales-dev-b-large-1,v1,oh62-system-proxy,oh62-system-proxy-dev-b,oh62-system-proxy-fgw-dev-b,https://oh62-system-proxy-dev-v1.api-np-c.regionsapps.com,https://oh62-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,oja9-system-proxy-dev-v1,oja9-system-proxy-dev-v1,rtf-api-ocp-np-b,19332457,fgw-sales-dev-b-large-1,v1,oja9-system-proxy,oja9-system-proxy-dev-b,oja9-system-proxy-fgw-dev-b,https://oja9-system-proxy-dev-v1.api-np-c.regionsapps.com,https://oja9-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,og64-system-proxy-dev-v1,og64-system-proxy-dev-v1,rtf-api-ocp-np-b,19332459,fgw-sales-dev-b-large-1,v1,og64-system-proxy,og64-system-proxy-dev-b,og64-system-proxy-fgw-dev-b,https://og64-system-proxy-dev-v1.api-np-c.regionsapps.com,https://og64-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,ojbq-system-proxy-dev-v1,ojbq-system-proxy-dev-v1,rtf-api-ocp-np-b,19333132,fgw-sales-dev-b-large-1,v1,ojbq-system-proxy,ojbq-system-proxy-dev-b,ojbq-system-proxy-fgw-dev-b,https://ojbq-system-proxy-dev-v1.api-np-c.regionsapps.com,https://ojbq-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,oh7e-system-proxy-dev-v1,oh7e-system-proxy-dev-v1,rtf-api-ocp-np-b,19333135,fgw-sales-dev-b-large-1,v1,oh7e-system-proxy,oh7e-system-proxy-dev-b,oh7e-system-proxy-fgw-dev-b,https://oh7e-system-proxy-dev-v1.api-np-c.regionsapps.com,https://oh7e-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,ojca-system-proxy-dev-v1,ojca-system-proxy-dev-v1,rtf-api-ocp-np-b,19333136,fgw-sales-dev-b-large-1,v1,ojca-system-proxy,ojca-system-proxy-dev-b,ojca-system-proxy-fgw-dev-b,https://ojca-system-proxy-dev-v1.api-np-c.regionsapps.com,https://ojca-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,oh78-system-proxy-dev-v1,oh78-system-proxy-dev-v1,rtf-api-ocp-np-b,19334365,fgw-sales-dev-b-large-1,v1,oh78-system-proxy,oh78-system-proxy-dev-b,oh78-system-proxy-fgw-dev-b,https://oh78-system-proxy-dev-v1.api-np-c.regionsapps.com,https://oh78-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,og86-system-proxy-dev-v1,og86-system-proxy-dev-v1,rtf-api-ocp-np-b,19334677,fgw-sales-dev-b-large-1,v1,og86-system-proxy,og86-system-proxy-dev-b,og86-system-proxy-fgw-dev-b,https://og86-system-proxy-dev-v1.api-np-c.regionsapps.com,https://og86-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,og90-system-proxy-dev-v1,og90-system-proxy-dev-v1,rtf-api-ocp-np-b,19334680,fgw-sales-dev-b-large-1,v1,og90-system-proxy,og90-system-proxy-dev-b,og90-system-proxy-fgw-dev-b,https://og90-system-proxy-dev-v1.api-np-c.regionsapps.com,https://og90-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,og92-system-proxy-dev-v1,og92-system-proxy-dev-v1,rtf-api-ocp-np-b,19334682,fgw-sales-dev-b-large-1,v1,og92-system-proxy,og92-system-proxy-dev-b,og92-system-proxy-fgw-dev-b,https://og92-system-proxy-dev-v1.api-np-c.regionsapps.com,https://og92-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,og94-system-proxy-dev-v1,og94-system-proxy-dev-v1,rtf-api-ocp-np-b,19334705,fgw-sales-dev-b-large-1,v1,og94-system-proxy,og94-system-proxy-dev-b,og94-system-proxy-fgw-dev-b,https://og94-system-proxy-dev-v1.api-np-c.regionsapps.com,https://og94-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,og98-system-proxy-dev-v1,og98-system-proxy-dev-v1,rtf-api-ocp-np-b,19334709,fgw-sales-dev-b-large-1,v1,og98-system-proxy,og98-system-proxy-dev-b,og98-system-proxy-fgw-dev-b,https://og98-system-proxy-dev-v1.api-np-c.regionsapps.com,https://og98-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,og96-system-proxy-dev-v1,og96-system-proxy-dev-v1,rtf-api-ocp-np-b,19334735,fgw-sales-dev-b-large-1,v1,og96-system-proxy,og96-system-proxy-dev-b,og96-system-proxy-fgw-dev-b,https://og96-system-proxy-dev-v1.api-np-c.regionsapps.com,https://og96-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,oh48-system-proxy-dev-v1,oh48-system-proxy-dev-v1,rtf-api-ocp-np-b,19336749,fgw-sales-dev-b-large-1,v1,oh48-system-proxy,oh48-system-proxy-dev-b,oh48-system-proxy-fgw-dev-b,https://oh48-system-proxy-dev-v1.api-np-c.regionsapps.com,https://oh48-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,ojb7-system-proxy-dev-v1,ojb7-system-proxy-dev-v1,rtf-api-ocp-np-b,19335230,fgw-sales-dev-b-large-1,v1,ojb7-system-proxy,ojb7-system-proxy-dev-b,ojb7-system-proxy-fgw-dev-b,https://ojb7-system-proxy-dev-v1.api-np-c.regionsapps.com,https://ojb7-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,oh50-system-proxy-dev-v1,oh50-system-proxy-dev-v1,rtf-api-ocp-np-b,19337406,fgw-sales-dev-b-large-1,v1,oh50-system-proxy,oh50-system-proxy-dev-b,oh50-system-proxy-fgw-dev-b,https://oh50-system-proxy-dev-v1.api-np-c.regionsapps.com,https://oh50-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,ojcc-system-proxy-dev-v1,ojcc-system-proxy-dev-v1,rtf-api-ocp-np-b,19337410,fgw-sales-dev-b-large-1,v1,ojcc-system-proxy,ojcc-system-proxy-dev-b,ojcc-system-proxy-fgw-dev-b,https://ojcc-system-proxy-dev-v1.api-np-c.regionsapps.com,https://ojcc-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,ojck-system-proxy-dev-v1,ojck-system-proxy-dev-v1,rtf-api-ocp-np-b,19335237,fgw-sales-dev-b-large-1,v1,ojck-system-proxy,ojck-system-proxy-dev-b,ojck-system-proxy-fgw-dev-b,https://ojck-system-proxy-dev-v1.api-np-c.regionsapps.com,https://ojck-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,oh82-system-proxy-dev-v1,oh82-system-proxy-dev-v1,rtf-api-ocp-np-b,19337411,fgw-sales-dev-b-large-1,v1,oh82-system-proxy,oh82-system-proxy-dev-b,oh82-system-proxy-fgw-dev-b,https://oh82-system-proxy-dev-v1.api-np-c.regionsapps.com,https://oh82-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,ojce-system-proxy-dev-v1,ojce-system-proxy-dev-v1,rtf-api-ocp-np-b,19337415,fgw-sales-dev-b-large-1,v1,ojce-system-proxy,ojce-system-proxy-dev-b,ojce-system-proxy-fgw-dev-b,https://ojce-system-proxy-dev-v1.api-np-c.regionsapps.com,https://ojce-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,ojcg-system-proxy-dev-v1,ojcg-system-proxy-dev-v1,rtf-api-ocp-np-b,19337416,fgw-sales-dev-b-large-1,v1,ojcg-system-proxy,ojcg-system-proxy-dev-b,ojcg-system-proxy-fgw-dev-b,https://ojcg-system-proxy-dev-v1.api-np-c.regionsapps.com,https://ojcg-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,ojci-system-proxy-dev-v1,ojci-system-proxy-dev-v1,rtf-api-ocp-np-b,19337422,fgw-sales-dev-b-large-1,v1,ojci-system-proxy,ojci-system-proxy-dev-b,ojci-system-proxy-fgw-dev-b,https://ojci-system-proxy-dev-v1.api-np-c.regionsapps.com,https://ojci-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
Sales,Dev,,ojcp-system-proxy-dev-v1,ojcp-system-proxy-dev-v1,rtf-api-ocp-np-b,19343345,fgw-sales-dev-b-large-1,v1,ojcp-system-proxy,ojcp-system-proxy-dev-b,ojcp-system-proxy-fgw-dev-b,https://ojcp-system-proxy-dev-v1.api-np-c.regionsapps.com,https://ojcp-system-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16205,/,tls-secret-group,tls-context,30000
